  0.260064930      0.135634884      0.927261949    
  0.270064920      0.104053184      0.887092113    
  0.280064911       7.90307820E-02  0.847243488    
  0.290064901       5.94284125E-02  0.807832718    
  0.300064892       4.42434810E-02  0.768967152    
  0.310064882       3.26107927E-02  0.730747819    
  0.320064873       2.37974618E-02  0.693266630    
  0.330064863       1.71932057E-02  0.656608105    
  0.340064853       1.22981574E-02  0.620847464    
  0.350064844       8.70924629E-03  0.586052597    
  0.360064834       6.10629609E-03  0.552281857    
  0.370064825       4.23869630E-03  0.519586325    
  0.380064815       2.91302288E-03  0.488007963    
  0.390064806       1.98204024E-03  0.457581699    
  0.400064796       1.33517501E-03  0.428333849    
  0.410064787       8.90474126E-04  0.400284111    
  0.420064777       5.87977818E-04  0.373444527    
  0.430064768       3.84377141E-04  0.347820997    
  0.440064758       2.48777738E-04  0.323412597    
  0.450064749       1.59412535E-04  0.300213158    
  0.460064739       1.01132500E-04  0.278210580    
  0.470064729       6.35207398E-05  0.257388413    
  0.480064720       3.95000607E-05  0.237725154    
  0.490064710       2.43185314E-05  0.219195858    
  0.500064731       1.48228964E-05  0.201771617    
  0.510064721       8.94511868E-06  0.185420811    
  0.520064712       5.34437095E-06  0.170108914    
  0.530064702       3.16129035E-06  0.155799493    
  0.540064692       1.85135093E-06  0.142454058    
  0.550064683       1.07342191E-06  0.130033001    
  0.560064673       6.16181637E-07  0.118495494    
  0.570064664       3.50190845E-07  0.107800230    
  0.580064654       1.97041160E-07   9.79053974E-02
  0.590064645       1.09765978E-07   8.87692943E-02
  0.600064635       6.05389232E-08   8.03503245E-02
  0.610064626       3.30566259E-08   7.26074651E-02
  0.620064616       1.78706099E-08   6.55002892E-02
  0.630064607       9.56482804E-09   5.89893386E-02
  0.640064597       5.06842124E-09   5.30361198E-02
  0.650064588       2.65904210E-09   4.76033911E-02
  0.660064578       1.38112788E-09   4.26551476E-02
  0.670064569       7.10232151E-10   3.81568521E-02
  0.680064559       3.61596086E-10   3.40753719E-02
  0.690064549       1.82265689E-10   3.03791538E-02
  0.700064540       9.09582687E-11   2.70381700E-02
  0.710064530       4.49403501E-11   2.40240060E-02
  0.720064521       2.19830352E-11   2.13098153E-02
  0.730064511       1.06462504E-11   1.88703481E-02
  0.740064502       5.10462029E-12   1.66819114E-02
  0.750064492       2.42317928E-12   1.47223491E-02
  0.760064483       1.13884921E-12   1.29710063E-02
  0.770064473       5.29911130E-13   1.14086699E-02
  0.780064464       2.44116793E-13   1.00175403E-02
  0.790064454       1.11339276E-13   8.78115278E-03
  0.800064445       5.02755627E-14   7.68433092E-03
  0.810064435       2.24761328E-14   6.71312027E-03
  0.820064425       9.94818851E-15   5.85472304E-03
  0.830064416       4.35935798E-15   5.09743346E-03
  0.840064406       1.89129328E-15   4.43057157E-03
  0.850064397       8.12368389E-16   3.84441810E-03
  0.860064387       3.45464373E-16   3.33015062E-03
  0.870064378       1.45449202E-16   2.87977979E-03
  0.880064368       6.06283089E-17   2.48608785E-03
  0.890064359       2.50205840E-17   2.14257068E-03
  0.900064349       1.02229713E-17   1.84338074E-03
  0.910064340       4.13535671E-18   1.58327306E-03
  0.920064330       1.65617037E-18   1.35755399E-03
  0.930064321       6.56684006E-19   1.16203376E-03
  0.940064311       2.57787788E-19   9.92979272E-04
  0.950064301       1.00190378E-19   8.47073912E-04
  0.960064292       3.85520514E-20   7.21375924E-04
  0.970064282       1.46867291E-20   6.13283017E-04
  0.980064273       5.53937128E-21   5.20497677E-04
  0.990064263       2.06849094E-21   4.40996315E-04
   1.00006425       7.64720802E-22   3.73000104E-04
   1.01006424       2.79903500E-22   3.14949255E-04
   1.02006423       1.01431577E-22   2.65478506E-04
   1.03006423       3.63910150E-23   2.23395822E-04
   1.04006422       1.29262125E-23   1.87662328E-04
   1.05006421       4.54577389E-24   1.57374889E-04
   1.06006420       1.58269489E-24   1.31749606E-04
   1.07006419       5.45564418E-25   1.10107983E-04
   1.08006418       1.86189108E-25   9.18635269E-05
   1.09006417       6.29093707E-26   7.65107106E-05
   1.10006416       2.10443653E-26   6.36143959E-05
   1.11006415       6.96967392E-27   5.28010569E-05
   1.12006414       2.28531926E-27   4.37505041E-05
   1.13006413       7.41889255E-28   3.61890197E-05
   1.14006412       2.38445462E-28   2.98829182E-05
   1.15006411       7.58740986E-29   2.46332456E-05
   1.16006410       2.39032763E-29   2.02708507E-05
   1.17006409       7.45545462E-30   1.66522877E-05
   1.18006408       2.30225590E-30   1.36560993E-05
   1.19006407       7.03859310E-31   1.11797035E-05
   1.20006406       2.13048077E-31   9.13658369E-06
   1.21006405       6.38443014E-32   7.45396619E-06
   1.22006404       1.89421555E-32   6.07071797E-06
   1.23006403       5.56403059E-33   4.93562129E-06
   1.24006402       1.61811371E-33   4.00582394E-06
   1.25006402       4.65891436E-34   3.24556322E-06
   1.26006401       1.32805641E-34   2.62503863E-06
   1.27006400       3.74807063E-35   2.11947645E-06
   1.28006399       1.04726151E-35   1.70831504E-06
   1.29006398       2.89706749E-36   1.37452844E-06
   1.30006397       7.93453575E-37   1.10404062E-06
   1.31006396       2.15147990E-37   8.85241661E-07
   1.32006395       5.77580475E-38   7.08570667E-07
   1.33006394       1.53513704E-38   5.66172957E-07
   1.34006393       4.03956512E-39   4.51604819E-07
   1.35006392       1.05240317E-39   3.59593400E-07
   1.36006391       2.71448328E-40   2.85829714E-07
   1.37006390       6.93152285E-41   2.26801433E-07
   1.38006389       1.75246386E-41   1.79649362E-07
   1.39006388       4.38466289E-42   1.42051988E-07
   1.40006387       1.08460501E-42   1.12126820E-07
   1.41006386       2.69049305E-43   8.83511859E-08
   1.42006385       6.72623263E-44   6.94951865E-08
   1.43006384       1.68155816E-44   5.45678418E-08
   1.44006383       5.60519386E-45   4.27717772E-08
   1.45006382       0.00000000       3.34669714E-08
   1.46006382       0.00000000       2.61404463E-08
   1.47006381       0.00000000       2.03820107E-08
   1.48006380       0.00000000       1.58641775E-08
   1.49006379       0.00000000       1.23260628E-08
   1.50006378       0.00000000       9.56019264E-09
   1.51006377       0.00000000       7.40191419E-09
   1.52006376       0.00000000       5.72078829E-09
   1.53006375       0.00000000       4.41368808E-09
   1.54006374       0.00000000       3.39923134E-09
   1.55006373       0.00000000       2.61332000E-09
   1.56006372       0.00000000       2.00556483E-09
   1.57006371       0.00000000       1.53642865E-09
   1.58006370       0.00000000       1.17494947E-09
   1.59006369       0.00000000       8.96925423E-10
   1.60006368       0.00000000       6.83476276E-10
   1.61006367       0.00000000       5.19899845E-10
   1.62006366       0.00000000       3.94770605E-10
   1.63006365       0.00000000       2.99224895E-10
   1.64006364       0.00000000       2.26400981E-10
   1.65006363       0.00000000       1.70995829E-10
   1.66006362       0.00000000       1.28919653E-10
   1.67006361       0.00000000       9.70237779E-11
   1.68006361       0.00000000       7.28890559E-11
   1.69006360       0.00000000       5.46601306E-11
   1.70006359       0.00000000       4.09169018E-11
   1.71006358       0.00000000       3.05743902E-11
   1.72006357       0.00000000       2.28052785E-11
   1.73006356       0.00000000       1.69798776E-11
   1.74006355       0.00000000       1.26198722E-11
   1.75006354       0.00000000       9.36258189E-12
   1.76006353       0.00000000       6.93355876E-12
   1.77006352       0.00000000       5.12549378E-12
   1.78006351       0.00000000       3.78210657E-12
   1.79006350       0.00000000       2.78579677E-12
   1.80006349       0.00000000       2.04824656E-12
   1.81006348       0.00000000       1.50325011E-12
   1.82006347       0.00000000       1.10127565E-12
   1.83006346       0.00000000       8.05333339E-13
   1.84006345       0.00000000       5.87854147E-13
   1.85006344       0.00000000       4.28328542E-13
   1.86006343       0.00000000       3.11528147E-13
   1.87006342       0.00000000       2.26167189E-13
   1.88006341       0.00000000       1.63897880E-13
   1.89006341       0.00000000       1.18557128E-13
   1.90006340       0.00000000       8.56035891E-14
   1.91006339       0.00000000       6.16971819E-14
   1.92006338       0.00000000       4.43861256E-14
   1.93006337       0.00000000       3.18740057E-14
   1.94006336       0.00000000       2.28472060E-14
   1.95006335       0.00000000       1.63469058E-14
   1.96006334       0.00000000       1.16746416E-14
   1.97006333       0.00000000       8.32254171E-15
   1.98006332       0.00000000       5.92205414E-15
   1.99006331       0.00000000       4.20621739E-15
